what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode, sharing",1280533909616
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1280533909616
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1280533909616
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1280533909616
java.vm.specification.version,sysinfo,,,"1.0",1280533909616
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1280533909616
java.vm.version,sysinfo,,,"16.3-b01",1280533909616
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1280533909708
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1280533909749
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1280533909837
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1280533909895
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1280533909914
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1280533910075
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1280533910100
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1280533910121
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1280533910256
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1280533910276
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280533951647
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280533970565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1280533977546
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1280533977747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1280533983383
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1280533996178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280533998325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534031172
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534034248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534047088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534050449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534087248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534129246
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280534189341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534240244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534259341
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280534263953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280534340146
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280534380867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534413621
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534427566
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534494997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534501039
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534721426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280534730431
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1280534881703
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1280534881749
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280534952277
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280534969113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535019477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535035541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280535113860
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280535283597
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280535332637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535335579
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535343972
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280535449180
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280535449215
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280535477659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280535559566
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535561654
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535579009
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535880673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535932132
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280535971494
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535975035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535979264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280535981138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280536193034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280536197130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280536934408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537042133
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537052885
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537108571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537115899
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280537128057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537297079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537302245
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280537353370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1280537505871
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280537511511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1280537516317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280537517961
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.activateEditor",1280537582062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280537585392
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537587022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537625008
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280537646632
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1280537654110
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1280537761133
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280537763641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280537781584
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280537795564
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280537838539
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280537841804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1280537851554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280537853376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280537857902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280537861265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537863170
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537889236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280537921154
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538405271
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538421972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538446182
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280538450545
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538452585
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538454249
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538455662
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538459059
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280538600200
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538620428
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538624908
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280538687578
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538694077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538760969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280538780665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280538784123
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538837910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280538852089
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1280538864674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1280538870390
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1280538922087
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280538947291
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280538951803
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280538959529
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280538987922
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1280538991577
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1280538991758
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1280538991910
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1280538999381
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280539042342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280539082875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280539104669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539106487
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539122937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539143238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539144819
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539155022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539164517
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539213974
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539215059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539428077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539923247
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539925315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.exit",1280539925831
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1280539925971
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1280539925975
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1280596459319
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1280596459351
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1280596459351
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1280596459375
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1280596459375
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1280596459392
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1280596459404
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1280596459412
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1280596459416
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1280596459416
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1280596459424
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1280596459425
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1280596459436
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1280596459436
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1280596459442
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1280596459445
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1280596459445
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1280596459453
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1280596459454
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1280596459454
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1280596459457
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1280596459462
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1280596459468
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1280596459468
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1280596459469
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1280596459469
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1280596459470
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1280596459486
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1280596459494
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1280596459494
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1280596459498
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1280596459507
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1280596459507
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1280596459508
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1280596459511
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1280596459517
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1280596459521
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1280596459531
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1280596459542
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1280596459549
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1280596459551
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1280596459569
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1280596459582
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1280596459590
